Transaction Date and Time,Package Name,Reservation Date,Total Transaction Amount,Number of Adults,Number of Kids,Total Number of Tickets,Scanned/Not Scanned,,,
10/17/2021 2:13:11 AM,Halloween Kids Spooky - Premium Admission,2021-10-23 13:30,93.476746,1,1,2,Scanned,Halloween Kids Spooky , Premium Admission,
10/17/2021 2:13:11 AM,Halloween Kids Spooky - Premium Admission,2021-10-23 13:30,93.476746,1,1,2,Scanned,Halloween Kids Spooky , Premium Admission,
10/17/2021 2:14:09 AM,Halloween Kids Spooky - Premium Admission,2021-10-23 13:30,93.476746,1,1,2,Scanned,Halloween Kids Spooky , Premium Admission,
10/17/2021 2:14:09 AM,Halloween Kids Spooky - Premium Admission,2021-10-23 13:30,93.476746,1,1,2,Scanned,Halloween Kids Spooky , Premium Admission,
10/17/2021 7:51:15 AM,Halloween Kids Spooky - Premium Admission,2021-10-31 13:30,142.514097,2,1,3,Scanned,Halloween Kids Spooky , Premium Admission,
10/17/2021 11:32:08 AM,Halloween Kids Spooky - Premium Admission,2021-10-30 13:30,186.953492,2,2,4,Scanned,Halloween Kids Spooky , Premium Admission,
10/17/2021 11:32:08 AM,Halloween Kids Spooky - Premium Admission,2021-10-30 13:30,186.953492,2,2,4,Scanned,Halloween Kids Spooky , Premium Admission,
10/17/2021 12:31:34 PM,Halloween Kids Spooky - Premium Admission,2021-10-23 13:30,191.551448,3,1,4,Scanned,Halloween Kids Spooky , Premium Admission,
10/17/2021 12:31:34 PM,Halloween Kids Spooky - Premium Admission,2021-10-23 13:30,191.551448,3,1,4,Scanned,Halloween Kids Spooky , Premium Admission,
10/17/2021 2:27:25 PM,Halloween Kids Spooky - Premium Admission,2021-10-31 13:30,235.990843,3,2,5,Scanned,Halloween Kids Spooky , Premium Admission,
10/17/2021 2:27:44 PM,Halloween Kids Spooky - Premium Admission,2021-10-31 13:30,93.476746,1,1,2,Scanned,Halloween Kids Spooky , Premium Admission,
10/17/2021 2:40:05 PM,Halloween Kids Spooky - Premium Admission,2021-10-23 13:30,93.476746,1,1,2,Scanned,Halloween Kids Spooky , Premium Admission,
10/17/2021 2:40:05 PM,Halloween Kids Spooky - Premium Admission,2021-10-23 13:30,93.476746,1,1,2,Scanned,Halloween Kids Spooky , Premium Admission,
10/17/2021 5:48:45 PM,Halloween Kids Spooky - Premium Admission,2021-10-30 13:30,93.476746,1,1,2,Scanned,Halloween Kids Spooky , Premium Admission,
10/17/2021 5:48:45 PM,Halloween Kids Spooky - Premium Admission,2021-10-30 13:30,93.476746,1,1,2,Scanned,Halloween Kids Spooky , Premium Admission,
10/17/2021 6:24:12 PM,Halloween Kids Spooky - Premium Admission,2021-10-23 13:30,142.514097,2,1,3,Scanned,Halloween Kids Spooky , Premium Admission,
10/17/2021 6:24:12 PM,Halloween Kids Spooky - Premium Admission,2021-10-23 13:30,142.514097,2,1,3,Scanned,Halloween Kids Spooky , Premium Admission,
10/17/2021 7:38:34 PM,Halloween Kids Spooky - Premium Admission,2021-10-23 13:30,186.953492,2,2,4,Scanned,Halloween Kids Spooky , Premium Admission,
10/17/2021 7:38:34 PM,Halloween Kids Spooky - Premium Admission,2021-10-23 13:30,186.953492,2,2,4,Scanned,Halloween Kids Spooky , Premium Admission,
10/17/2021 9:05:43 PM,Halloween Kids Spooky - Premium Admission,2021-10-30 13:30,235.990843,3,2,5,Scanned,Halloween Kids Spooky , Premium Admission,
10/17/2021 9:05:43 PM,Halloween Kids Spooky - Premium Admission,2021-10-30 13:30,235.990843,3,2,5,Scanned,Halloween Kids Spooky , Premium Admission,
10/17/2021 11:13:55 PM,Halloween Kids Spooky - Premium Admission,2021-10-31 13:30,133.318185,0,3,3,Not Scanned,Halloween Kids Spooky , Premium Admission,
10/18/2021 12:33:54 AM,Halloween Kids Spooky - Premium Admission,2021-10-31 13:30,142.514097,2,1,3,Scanned,Halloween Kids Spooky , Premium Admission,
10/18/2021 8:47:07 AM,Halloween Kids Spooky - Premium Admission,2021-10-23 13:30,93.476746,1,1,2,Not Scanned,Halloween Kids Spooky , Premium Admission,
10/18/2021 8:47:07 AM,Halloween Kids Spooky - Premium Admission,2021-10-23 13:30,93.476746,1,1,2,Not Scanned,Halloween Kids Spooky , Premium Admission,
10/18/2021 9:52:19 AM,Halloween Kids Spooky - Premium Admission,2021-10-30 13:30,186.953492,2,2,4,Scanned,Halloween Kids Spooky , Premium Admission,
10/18/2021 9:52:19 AM,Halloween Kids Spooky - Premium Admission,2021-10-30 13:30,186.953492,2,2,4,Scanned,Halloween Kids Spooky , Premium Admission,
10/18/2021 10:47:19 AM,Halloween Kids Spooky - Premium Admission,2021-10-23 13:30,142.514097,2,1,3,Scanned,Halloween Kids Spooky , Premium Admission,
10/18/2021 10:47:19 AM,Halloween Kids Spooky - Premium Admission,2021-10-23 13:30,142.514097,2,1,3,Scanned,Halloween Kids Spooky , Premium Admission,
10/18/2021 1:45:15 PM,Halloween Kids Spooky - Premium Admission,2021-10-30 13:30,142.514097,2,1,3,Not Scanned,Halloween Kids Spooky , Premium Admission,
10/18/2021 1:45:15 PM,Halloween Kids Spooky - Premium Admission,2021-10-30 13:30,142.514097,2,1,3,Not Scanned,Halloween Kids Spooky , Premium Admission,
10/18/2021 2:54:07 PM,Halloween Kids Spooky - Premium Admission,2021-10-30 13:30,93.476746,1,1,2,Scanned,Halloween Kids Spooky , Premium Admission,
10/18/2021 2:54:07 PM,Halloween Kids Spooky - Premium Admission,2021-10-30 13:30,93.476746,1,1,2,Scanned,Halloween Kids Spooky , Premium Admission,
10/18/2021 9:35:44 PM,Halloween Kids Spooky - Premium Admission,2021-10-23 13:30,44.439395,0,1,1,Scanned,Halloween Kids Spooky , Premium Admission,
10/18/2021 9:35:44 PM,Halloween Kids Spooky - Premium Admission,2021-10-23 13:30,44.439395,0,1,1,Scanned,Halloween Kids Spooky , Premium Admission,
10/19/2021 10:27:13 AM,Halloween Kids Spooky - Premium Admission,2021-10-23 13:30,44.439395,0,1,1,Scanned,Halloween Kids Spooky , Premium Admission,
10/19/2021 10:27:13 AM,Halloween Kids Spooky - Premium Admission,2021-10-23 13:30,44.439395,0,1,1,Scanned,Halloween Kids Spooky , Premium Admission,
10/19/2021 2:55:25 PM,Halloween Kids Spooky - Premium Admission,2021-10-31 13:30,329.467589,4,3,7,Scanned,Halloween Kids Spooky , Premium Admission,
10/19/2021 9:23:39 PM,Halloween Kids Spooky - Premium Admission,2021-10-31 13:30,44.439395,0,1,1,Scanned,Halloween Kids Spooky , Premium Admission,
10/19/2021 10:42:00 PM,Halloween Kids Spooky - Premium Admission,2021-10-31 13:30,142.514097,2,1,3,Scanned,Halloween Kids Spooky , Premium Admission,
10/20/2021 9:48:50 AM,Halloween Kids Spooky - Premium Admission,2021-10-23 13:30,186.953492,2,2,4,Not Scanned,Halloween Kids Spooky , Premium Admission,
10/20/2021 9:48:50 AM,Halloween Kids Spooky - Premium Admission,2021-10-23 13:30,186.953492,2,2,4,Not Scanned,Halloween Kids Spooky , Premium Admission,
10/20/2021 9:54:12 AM,Halloween Kids Spooky - Premium Admission,2021-10-30 13:30,88.87879,0,2,2,Scanned,Halloween Kids Spooky , Premium Admission,
10/20/2021 9:54:12 AM,Halloween Kids Spooky - Premium Admission,2021-10-30 13:30,88.87879,0,2,2,Scanned,Halloween Kids Spooky , Premium Admission,
10/20/2021 6:19:17 PM,Halloween Kids Spooky - Premium Admission,2021-10-23 13:30,93.476746,1,1,2,Scanned,Halloween Kids Spooky , Premium Admission,
10/20/2021 6:19:17 PM,Halloween Kids Spooky - Premium Admission,2021-10-23 13:30,93.476746,1,1,2,Scanned,Halloween Kids Spooky , Premium Admission,
10/20/2021 6:53:20 PM,Halloween Kids Spooky - Premium Admission,2021-10-30 13:30,186.953492,2,2,4,Scanned,Halloween Kids Spooky , Premium Admission,
10/20/2021 6:53:20 PM,Halloween Kids Spooky - Premium Admission,2021-10-30 13:30,186.953492,2,2,4,Scanned,Halloween Kids Spooky , Premium Admission,
10/20/2021 8:03:34 PM,Halloween Kids Spooky - Premium Admission,2021-10-31 13:30,93.476746,1,1,2,Scanned,Halloween Kids Spooky , Premium Admission,
10/23/2021 9:59:10 PM,Halloween Kids Spooky - Premium Admission,2021-10-31 13:30,154.534897,2,1,3,Not Scanned,Halloween Kids Spooky , Premium Admission,
10/24/2021 9:18:04 AM,Halloween Kids Spooky - Premium Admission,2021-10-30 13:30,48.947195,0,1,1,Not Scanned,Halloween Kids Spooky , Premium Admission,
10/24/2021 9:18:04 AM,Halloween Kids Spooky - Premium Admission,2021-10-30 13:30,48.947195,0,1,1,Not Scanned,Halloween Kids Spooky , Premium Admission,
10/24/2021 11:29:53 AM,Halloween Kids Spooky - Premium Admission,2021-10-31 13:30,101.741046,1,1,2,Scanned,Halloween Kids Spooky , Premium Admission,
10/24/2021 12:45:45 PM,Halloween Kids Spooky - Premium Admission,2021-10-30 16:00,203.482092,2,2,4,Scanned,Halloween Kids Spooky , Premium Admission,
10/24/2021 12:45:45 PM,Halloween Kids Spooky - Premium Admission,2021-10-30 16:00,203.482092,2,2,4,Scanned,Halloween Kids Spooky , Premium Admission,
10/24/2021 12:49:49 PM,Halloween Kids Spooky - Premium Admission,2021-10-30 16:00,203.482092,2,2,4,Scanned,Halloween Kids Spooky , Premium Admission,
10/24/2021 12:49:49 PM,Halloween Kids Spooky - Premium Admission,2021-10-30 16:00,203.482092,2,2,4,Scanned,Halloween Kids Spooky , Premium Admission,
10/24/2021 5:20:59 PM,Halloween Kids Spooky - Premium Admission,2021-10-30 16:00,97.89439,0,2,2,Scanned,Halloween Kids Spooky , Premium Admission,
10/24/2021 5:20:59 PM,Halloween Kids Spooky - Premium Admission,2021-10-30 16:00,97.89439,0,2,2,Scanned,Halloween Kids Spooky , Premium Admission,
10/24/2021 6:43:47 PM,Halloween Kids Spooky - Premium Admission,2021-10-31 16:00,154.534897,2,1,3,Not Scanned,Halloween Kids Spooky , Premium Admission,
10/25/2021 7:44:06 AM,Halloween Kids Spooky - Premium Admission,2021-10-31 16:00,203.482092,2,2,4,Scanned,Halloween Kids Spooky , Premium Admission,
10/25/2021 10:25:36 AM,Halloween Kids Spooky - Premium Admission,2021-10-30 16:00,154.534897,2,1,3,Scanned,Halloween Kids Spooky , Premium Admission,
10/25/2021 10:25:36 AM,Halloween Kids Spooky - Premium Admission,2021-10-30 16:00,154.534897,2,1,3,Scanned,Halloween Kids Spooky , Premium Admission,
10/25/2021 12:22:25 PM,Halloween Kids Spooky - Premium Admission,2021-10-31 16:00,154.534897,2,1,3,Scanned,Halloween Kids Spooky , Premium Admission,
10/25/2021 3:31:42 PM,Halloween Kids Spooky - Premium Admission,2021-10-31 13:30,150.688241,1,2,3,Not Scanned,Halloween Kids Spooky , Premium Admission,
10/25/2021 9:28:07 PM,Halloween Kids Spooky - Premium Admission,2021-10-31 13:30,256.275943,3,2,5,Scanned,Halloween Kids Spooky , Premium Admission,
10/26/2021 5:06:07 AM,Halloween Kids Spooky - Premium Admission,2021-10-31 13:30,101.741046,1,1,2,Scanned,Halloween Kids Spooky , Premium Admission,
10/26/2021 11:20:58 AM,Halloween Kids Spooky - Premium Admission,2021-10-31 16:00,154.534897,2,1,3,Not Scanned,Halloween Kids Spooky , Premium Admission,
10/26/2021 1:45:11 PM,Halloween Kids Spooky - Premium Admission,2021-10-31 13:30,195.78878,0,4,4,Scanned,Halloween Kids Spooky , Premium Admission,
10/27/2021 8:02:32 AM,Halloween Kids Spooky - Premium Admission,2021-10-31 16:00,203.482092,2,2,4,Scanned,Halloween Kids Spooky , Premium Admission,
10/27/2021 4:58:00 PM,Halloween Kids Spooky - Premium Admission,2021-10-31 16:00,309.069794,4,2,6,Scanned,Halloween Kids Spooky , Premium Admission,
10/27/2021 9:52:43 PM,Halloween Kids Spooky - Premium Admission,2021-10-31 16:00,154.534897,2,1,3,Not Scanned,Halloween Kids Spooky , Premium Admission,
10/28/2021 7:58:42 AM,Halloween Kids Spooky - Premium Admission,2021-10-30 16:00,48.947195,0,1,1,Scanned,Halloween Kids Spooky , Premium Admission,
10/28/2021 7:58:42 AM,Halloween Kids Spooky - Premium Admission,2021-10-30 16:00,48.947195,0,1,1,Scanned,Halloween Kids Spooky , Premium Admission,
10/28/2021 11:12:40 AM,Halloween Kids Spooky - Premium Admission,2021-10-30 16:00,154.534897,2,1,3,Scanned,Halloween Kids Spooky , Premium Admission,
10/28/2021 11:12:40 AM,Halloween Kids Spooky - Premium Admission,2021-10-30 16:00,154.534897,2,1,3,Scanned,Halloween Kids Spooky , Premium Admission,
10/28/2021 5:09:52 PM,Halloween Kids Spooky - Premium Admission,2021-10-30 16:00,406.964184,4,4,8,Scanned,Halloween Kids Spooky , Premium Admission,
10/28/2021 5:09:52 PM,Halloween Kids Spooky - Premium Admission,2021-10-30 16:00,406.964184,4,4,8,Scanned,Halloween Kids Spooky , Premium Admission,
10/28/2021 9:54:45 PM,Halloween Kids Spooky - Premium Admission,2021-10-30 16:00,305.223138,3,3,6,Scanned,Halloween Kids Spooky , Premium Admission,
10/28/2021 9:54:45 PM,Halloween Kids Spooky - Premium Admission,2021-10-30 16:00,305.223138,3,3,6,Scanned,Halloween Kids Spooky , Premium Admission,
10/29/2021 6:43:33 AM,Halloween Kids Spooky - Premium Admission,2021-10-31 16:00,199.635436,1,3,4,Scanned,Halloween Kids Spooky , Premium Admission,
10/29/2021 9:01:51 AM,Halloween Kids Spooky - Premium Admission,2021-10-30 16:00,101.741046,1,1,2,Scanned,Halloween Kids Spooky , Premium Admission,
10/29/2021 9:01:51 AM,Halloween Kids Spooky - Premium Admission,2021-10-30 16:00,101.741046,1,1,2,Scanned,Halloween Kids Spooky , Premium Admission,
10/29/2021 9:24:27 AM,Halloween Kids Spooky - Premium Admission,2021-10-30 16:00,101.741046,1,1,2,Scanned,Halloween Kids Spooky , Premium Admission,
10/29/2021 9:24:27 AM,Halloween Kids Spooky - Premium Admission,2021-10-30 16:00,101.741046,1,1,2,Scanned,Halloween Kids Spooky , Premium Admission,
10/29/2021 10:26:02 AM,Halloween Kids Spooky - Premium Admission,2021-10-31 16:00,101.741046,1,1,2,Not Scanned,Halloween Kids Spooky , Premium Admission,
10/29/2021 12:02:31 PM,Halloween Kids Spooky - Premium Admission,2021-10-30 16:00,154.534897,2,1,3,Scanned,Halloween Kids Spooky , Premium Admission,
10/29/2021 12:02:31 PM,Halloween Kids Spooky - Premium Admission,2021-10-30 16:00,154.534897,2,1,3,Scanned,Halloween Kids Spooky , Premium Admission,
10/29/2021 12:42:26 PM,Halloween Kids Spooky - Premium Admission,2021-10-31 16:00,101.741046,1,1,2,Scanned,Halloween Kids Spooky , Premium Admission,
10/29/2021 1:43:49 PM,Halloween Kids Spooky - Premium Admission,2021-10-31 16:00,207.328748,3,1,4,Scanned,Halloween Kids Spooky , Premium Admission,
10/29/2021 2:33:01 PM,Halloween Kids Spooky - Premium Admission,2021-10-31 16:00,154.534897,2,1,3,Scanned,Halloween Kids Spooky , Premium Admission,
10/29/2021 3:47:59 PM,Halloween Kids Spooky - Premium Admission,2021-10-30 16:00,154.534897,2,1,3,Scanned,Halloween Kids Spooky , Premium Admission,
10/29/2021 3:47:59 PM,Halloween Kids Spooky - Premium Admission,2021-10-30 16:00,154.534897,2,1,3,Scanned,Halloween Kids Spooky , Premium Admission,
10/29/2021 6:20:14 PM,Halloween Kids Spooky - Premium Admission,2021-10-31 16:00,101.741046,1,1,2,Scanned,Halloween Kids Spooky , Premium Admission,
10/29/2021 6:32:44 PM,Halloween Kids Spooky - Premium Admission,2021-10-31 16:00,48.947195,0,1,1,Scanned,Halloween Kids Spooky , Premium Admission,
10/29/2021 7:21:32 PM,Halloween Kids Spooky - Premium Admission,2021-10-30 16:00,203.482092,2,2,4,Scanned,Halloween Kids Spooky , Premium Admission,
10/29/2021 7:21:32 PM,Halloween Kids Spooky - Premium Admission,2021-10-30 16:00,203.482092,2,2,4,Scanned,Halloween Kids Spooky , Premium Admission,
10/29/2021 7:50:24 PM,Halloween Kids Spooky - Premium Admission,2021-10-31 16:00,101.741046,1,1,2,Scanned,Halloween Kids Spooky , Premium Admission,
10/30/2021 11:42:00 AM,Halloween Kids Spooky - Premium Admission,2021-10-31 16:00,154.534897,2,1,3,Scanned,Halloween Kids Spooky , Premium Admission,
10/30/2021 12:03:01 PM,Halloween Kids Spooky - Premium Admission,2021-10-30 16:00,48.947195,0,1,1,Not Scanned,Halloween Kids Spooky , Premium Admission,
10/30/2021 12:03:01 PM,Halloween Kids Spooky - Premium Admission,2021-10-30 16:00,48.947195,0,1,1,Not Scanned,Halloween Kids Spooky , Premium Admission,
10/30/2021 12:03:47 PM,Halloween Kids Spooky - Premium Admission,2021-10-30 16:00,256.275943,3,2,5,Scanned,Halloween Kids Spooky , Premium Admission,
10/30/2021 12:22:57 PM,Halloween Kids Spooky - Premium Admission,2021-10-31 16:00,101.741046,1,1,2,Scanned,Halloween Kids Spooky , Premium Admission,
10/30/2021 1:02:12 PM,Halloween Kids Spooky - Premium Admission,2021-10-30 16:00,150.688241,1,2,3,Scanned,Halloween Kids Spooky , Premium Admission,
10/30/2021 1:34:39 PM,Halloween Kids Spooky - Premium Admission,2021-10-31 16:00,203.482092,2,2,4,Not Scanned,Halloween Kids Spooky , Premium Admission,
10/30/2021 1:40:02 PM,Halloween Kids Spooky - Premium Admission,2021-10-30 16:00,101.741046,1,1,2,Scanned,Halloween Kids Spooky , Premium Admission,
10/30/2021 2:46:10 PM,Halloween Kids Spooky - Premium Admission,2021-10-30 16:00,150.688241,1,2,3,Scanned,Halloween Kids Spooky , Premium Admission,
10/30/2021 2:58:47 PM,Halloween Kids Spooky - Premium Admission,2021-10-30 16:00,101.741046,1,1,2,Not Scanned,Halloween Kids Spooky , Premium Admission,
10/30/2021 5:40:14 PM,Halloween Kids Spooky - Premium Admission,2021-10-31 16:00,48.947195,0,1,1,Scanned,Halloween Kids Spooky , Premium Admission,
10/30/2021 6:43:46 PM,Halloween Kids Spooky - Premium Admission,2021-10-31 16:00,154.534897,2,1,3,Not Scanned,Halloween Kids Spooky , Premium Admission,
10/30/2021 7:15:11 PM,Halloween Kids Spooky - Premium Admission,2021-10-31 16:00,101.741046,1,1,2,Not Scanned,Halloween Kids Spooky , Premium Admission,
10/30/2021 9:32:34 PM,Halloween Kids Spooky - Premium Admission,2021-10-31 16:00,203.482092,2,2,4,Scanned,Halloween Kids Spooky , Premium Admission,
10/30/2021 10:20:13 PM,Halloween Kids Spooky - Premium Admission,2021-10-31 16:00,101.741046,1,1,2,Scanned,Halloween Kids Spooky , Premium Admission,
10/30/2021 10:26:42 PM,Halloween Kids Spooky - Premium Admission,2021-10-31 16:00,101.741046,1,1,2,Not Scanned,Halloween Kids Spooky , Premium Admission,
10/31/2021 10:43:39 AM,Halloween Kids Spooky - Premium Admission,2021-10-31 16:00,150.688241,1,2,3,Scanned,Halloween Kids Spooky , Premium Admission,
10/31/2021 11:34:44 AM,Halloween Kids Spooky - Premium Admission,2021-10-31 16:00,203.482092,2,2,4,Scanned,Halloween Kids Spooky , Premium Admission,
10/31/2021 1:22:34 PM,Halloween Kids Spooky - Premium Admission,2021-10-31 16:00,101.741046,1,1,2,Scanned,Halloween Kids Spooky , Premium Admission,
10/31/2021 1:42:21 PM,Halloween Kids Spooky - Premium Admission,2021-10-31 16:00,252.429287,2,3,5,Scanned,Halloween Kids Spooky , Premium Admission,
9/12/2022 12:47:48 PM,Halloween Kids Spooky - Premium Admission,2022-10-31 13:30,108.292382,2,0,2,Not Scanned,Halloween Kids Spooky , Premium Admission,
10/2/2022 10:18:42 PM,Halloween Kids Spooky - Premium Admission,2022-10-22 13:30,154.519871,1,2,3,Scanned,Halloween Kids Spooky , Premium Admission,
10/4/2022 8:04:41 AM,Halloween Kids Spooky - Premium Admission,2022-10-22 13:30,208.666062,2,2,4,Scanned,Halloween Kids Spooky , Premium Admission,
10/4/2022 12:22:30 PM,Halloween Kids Spooky - Premium Admission,2022-10-30 13:30,104.333031,1,1,2,Scanned,Halloween Kids Spooky , Premium Admission,
10/6/2022 8:45:43 AM,Halloween Kids Spooky - Premium Admission,2022-10-29 13:30,104.333031,1,1,2,Scanned,Halloween Kids Spooky , Premium Admission,
10/6/2022 9:46:40 AM,Halloween Kids Spooky - Premium Admission,2022-10-29 13:30,208.666062,2,2,4,Scanned,Halloween Kids Spooky , Premium Admission,
10/6/2022 9:51:24 AM,Halloween Kids Spooky - Premium Admission,2022-10-29 13:30,208.666062,2,2,4,Scanned,Halloween Kids Spooky , Premium Admission,
10/7/2022 11:37:54 AM,Halloween Kids Spooky - Premium Admission,2022-10-29 13:30,158.479222,2,1,3,Scanned,Halloween Kids Spooky , Premium Admission,
10/8/2022 9:28:43 AM,Halloween Kids Spooky - Premium Admission,2022-10-30 13:30,104.333031,1,1,2,Scanned,Halloween Kids Spooky , Premium Admission,
10/8/2022 9:32:19 AM,Halloween Kids Spooky - Premium Admission,2022-10-30 13:30,154.519871,1,2,3,Scanned,Halloween Kids Spooky , Premium Admission,
10/8/2022 10:04:30 AM,Halloween Kids Spooky - Premium Admission,2022-10-30 13:30,158.479222,2,1,3,Scanned,Halloween Kids Spooky , Premium Admission,
10/8/2022 11:57:01 AM,Halloween Kids Spooky - Premium Admission,2022-10-29 13:30,158.479222,2,1,3,Not Scanned,Halloween Kids Spooky , Premium Admission,
10/8/2022 4:14:33 PM,Halloween Kids Spooky - Premium Admission,2022-10-29 13:30,158.479222,2,1,3,Scanned,Halloween Kids Spooky , Premium Admission,
10/11/2022 9:30:36 PM,Halloween Kids Spooky - Premium Admission,2022-10-29 13:30,104.333031,1,1,2,Scanned,Halloween Kids Spooky , Premium Admission,
10/13/2022 10:48:43 AM,Halloween Kids Spooky - Premium Admission,2022-10-22 13:30,200.74736,0,4,4,Scanned,Halloween Kids Spooky , Premium Admission,
10/13/2022 12:10:41 PM,Halloween Kids Spooky - Premium Admission,2022-10-30 13:30,104.333031,1,1,2,Not Scanned,Halloween Kids Spooky , Premium Admission,
10/13/2022 3:54:58 PM,Halloween Kids Spooky - Premium Admission,2022-10-22 13:30,154.519871,1,2,3,Scanned,Halloween Kids Spooky , Premium Admission,
10/13/2022 4:06:42 PM,Halloween Kids Spooky - Premium Admission,2022-10-22 13:30,154.519871,1,2,3,Scanned,Halloween Kids Spooky , Premium Admission,
